season,episode,All_lines,Andy_lines,Angela_lines,Bob_lines,Bob Vance_lines,Both_lines,Carol_lines,Cathy_lines,Charles_lines,Clark_lines,Creed_lines,Crowd_lines,Darryl_lines,David_lines,David Wallace_lines,Dwight_lines,Erin_lines,Everybody_lines,Everyone_lines,Gabe_lines,Group_lines,Guy_lines,Hank_lines,Holly_lines,Jan_lines,Jim_lines,Jo_lines,Josh_lines,Karen_lines,Kelly_lines,Kevin_lines,Man_lines,Meredith_lines,Michael_lines,Michael and Dwight_lines,Micheal_lines,Mose_lines,Nate_lines,Nellie_lines,Oscar_lines,Pam_lines,Pete_lines,Phyllis_lines,Robert_lines,Roy_lines,Ryan_lines,Stanley_lines,Toby_lines,Todd Packer_lines,Val_lines,Waiter_lines,Woman_lines,id,All_scenes,Andy_scenes,Angela_scenes,Bob_scenes,Bob Vance_scenes,Both_scenes,Carol_scenes,Cathy_scenes,Charles_scenes,Clark_scenes,Creed_scenes,Crowd_scenes,Darryl_scenes,David_scenes,David Wallace_scenes,Dwight_scenes,Erin_scenes,Everybody_scenes,Everyone_scenes,Gabe_scenes,Group_scenes,Guy_scenes,Hank_scenes,Holly_scenes,Jan_scenes,Jim_scenes,Jo_scenes,Josh_scenes,Karen_scenes,Kelly_scenes,Kevin_scenes,Man_scenes,Meredith_scenes,Michael_scenes,Michael and Dwight_scenes,Micheal_scenes,Mose_scenes,Nate_scenes,Nellie_scenes,Oscar_scenes,Pam_scenes,Pete_scenes,Phyllis_scenes,Robert_scenes,Roy_scenes,Ryan_scenes,Stanley_scenes,Toby_scenes,Todd Packer_scenes,Val_scenes,Waiter_scenes,Woman_scenes,index,episode_number,episode_title,description,ratings,votes,viewership_mil,duration,release_date,guest_stars,director,writers,has_guests,scaled_ratings
9,2,0.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,11.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,34.0,16.0,1.0,0.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1,0,9,4,0,0,0,0,0,0,6,4,0,7,0,0,9,11,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,1,0,0,0,0,0,10,2,14,9,1,0,3,0,1,2,0,0,0,0,164,,,,,,,,,,,,,
9,3,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,31.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,34.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,15,2,0,0,0,0,0,0,2,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,0,0,12,3,14,4,3,0,0,0,2,0,0,0,0,0,165,165.0,New Guys,"Dwight and Jim are intimidated by the office's newest additions, who are considered younger versions of themselves. Meanwhile, Andy tries to make Nellie's life miserable, and Angela tries to get rid of one of her cats.",7.6,2074.0,4.28,23.0,2012-09-20,,Greg Daniels,Greg Daniels,False,0.3125
9,4,0.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,11.0,0.0,0.0,40.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,29.0,2.0,5.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,3,0,13,4,0,0,0,0,0,0,4,3,0,3,0,0,16,5,0,0,0,5,0,0,0,0,18,0,0,0,0,5,0,6,0,0,0,0,0,8,7,12,2,4,0,0,0,5,1,0,0,0,0,166,166.0,Roy's Wedding,"After Roy's wedding, Jim and Pam wonder if they still have any secrets they're hiding from each other. Meanwhile, Clark tricks Erin into a ""news audition,"" and Dwight challenges Nellie's new charity initiative.",7.1,1963.0,4.13,23.0,2012-09-27,,Matt Sohn,Allison Silverman,False,0.15625
9,5,1.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,32.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4,1,13,3,0,0,0,0,0,0,4,3,0,3,0,0,15,9,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,2,0,0,0,0,0,6,1,8,2,0,0,0,0,2,1,0,0,0,0,167,167.0,Andy's Ancestry,"Nellie plays a trick on Andy after researching his ancestry, Dwight teaches Erin a new language, and Pam tries to teach Nellie how to drive.",7.4,1938.0,4.14,23.0,2012-10-04,,David Rogers,Jonathan Green | Gabe Miller,False,0.25
9,6,1.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,34.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5,1,13,4,0,0,0,0,0,0,0,1,0,1,0,1,13,12,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,1,0,0,0,0,0,7,13,5,2,0,0,0,0,0,3,0,0,0,0,168,168.0,Work Bus,"When Jim convinces Dwight that the building is unsafe, Dwight rents a bus and sets up the office inside. Nellie asks for Andy's help in adopting a baby. Meanwhile, Jim tries to make Pam happy with some pie.",7.8,2059.0,4.28,22.0,2012-10-18,,Bryan Cranston,Brent Forrester,False,0.375
9,7,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,6.0,0.0,53.0,18.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,45.0,9.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6,0,3,5,0,0,0,0,0,0,3,1,0,3,2,0,10,7,0,2,0,0,0,1,0,4,6,0,0,0,0,2,0,3,0,0,0,0,0,3,6,13,4,4,0,0,0,0,5,0,0,0,0,169,169.0,Here Comes Treble,"On Halloween, the Cornell a Capella group pays a visit to Andy, Dwight discovers that Nellie takes anxiety pills, and Pam disapproves of Jim's business decision.",7.0,2021.0,4.0,22.0,2012-10-25,Stephen Colbert,Claire Scanlon,Owen Ellickson,True,0.125
9,8,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,57.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,17.0,23.0,12.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,2.0,0.0,7,0,0,12,0,0,0,0,0,0,0,2,0,4,1,0,12,4,0,6,0,0,0,0,0,0,8,0,0,0,0,7,0,5,0,0,0,0,0,5,9,7,8,5,0,0,0,4,1,0,0,1,0,170,170.0,The Boat,"Andy has one last chance to captain the family boat before he sells it, Jim, Pam, and Nellie prank Dwight with a radio interview, and Kevin finds out about Oscar's affair with Angela's husband.",7.7,1955.0,4.83,22.0,2012-11-08,Josh Groban,John Krasinski,Dan Sterling,True,0.34375
9,9,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,59.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,32.0,22.0,10.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,8,0,0,7,0,0,0,0,0,0,0,2,0,8,0,0,17,7,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,3,0,0,0,0,0,6,6,13,5,7,0,0,0,5,4,0,0,0,0,171,171.0,The Whale,"The office trains Dwight to sell to a female client without being offensive, only to discover that the client is Jan Levinson. Angela and Oscar both think the senator is cheating on them, ...
                    See full summaryÃƒâ€šÃ‚Â Ãƒâ€šÃ‚Â»",7.6,1872.0,4.16,22.0,2012-11-15,,See full summary,Carrie Kemper,False,0.3125
9,10,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,44.0,7.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,9,0,0,9,0,0,1,0,0,0,0,3,0,8,0,0,9,9,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,12,0,0,0,0,0,4,7,20,4,4,0,0,0,2,0,0,6,0,0,172,172.0,The Target,"Angela orders a hit on Oscar for cheating with her husband, the office makes a tower with their customer complaint cards, Jim wines and dines Stanley and Phyllis in exchange for a favor, and Pam begins her mural.",7.8,1928.0,3.88,22.0,2012-11-29,,Brent Forrester,Graham Wagner,False,0.375
9,11,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,19.0,0.0,0.0,41.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,23.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,0,0,4,0,0,0,0,0,0,11,2,0,8,0,0,9,6,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,3,0,0,0,0,0,5,8,9,2,5,0,0,0,3,0,0,0,0,0,173,173.0,Dwight Christmas,"Dwight puts together a Pennsylvania Dutch-themed office Christmas party, but he ends it abruptly because Jim has to leave for his other job. Meanwhile, Erin seeks comfort from a co-worker after a disappointing text from Andy.",8.4,2204.0,4.16,22.0,2012-12-06,,Charles McDougall,Robert Padnick,False,0.5625
9,12,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,48.0,12.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,11,3,0,4,0,0,0,0,0,0,1,2,0,11,0,0,17,8,0,0,0,0,1,0,0,0,13,0,0,0,0,7,0,2,0,0,0,0,0,9,6,12,6,3,0,0,0,1,2,0,0,0,0,174,174.0,Lice,"Pam causes a lice outbreak but lets Meredith take the blame, Jim has a business meeting with Dr. J, and some coworkers try to get Darryl and Val back together.",7.6,1952.0,4.54,22.0,2013-01-10,Julius Winfield Erving,Rodman Flender,Niki Schwartz-Wright,True,0.3125
9,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,9.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1,0,0,0,0,0,0,9,0,0,2,0,1,31,1,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,2,0,0,0,1,2,2,2,8,0,0,0,0,0,2,0,0,0,0,0,175,175.0,Suit Warehouse,"Dwight and Clark pose as father and son to get an account, Darryl goes for an interview with Jim's new business, and everybody in the office goes crazy over a new espresso machine.",7.8,1920.0,4.15,22.0,2013-01-17,,Matt Sohn,Dan Greaney,False,0.375
9,14,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,35.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,12.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,13,0,0,6,0,0,0,0,0,0,1,1,0,9,0,0,11,7,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,0,0,0,0,1,5,8,15,0,1,0,0,0,0,1,0,1,0,0,176,176.0,Customer Loyalty,"Dwight tries to keep Daryl from leaving Dunder Mifflin, Jim misses his daughter's recital because of an important business meeting, and Nellie is worried that Erin will dump Andy for Pete.",7.9,1984.0,4.19,22.0,2013-01-24,,Kelly Cantley-Kashima,Jonathan Green | Gabe Miller,False,0.40625
9,15,0.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,10.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,28.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,11,2,0,0,0,0,0,0,5,0,0,2,0,4,9,10,0,0,0,0,0,0,0,1,7,0,0,0,0,4,0,2,0,0,0,0,0,4,5,6,5,4,0,0,0,1,0,0,0,0,0,177,177.0,Junior Salesman,Dwight gets to hire a new salesman to replace Jim when he is at his other job. But will he promote Clark or go with one of his unqualified friends instead?,7.6,1866.0,4.45,22.0,2013-01-31,,David Rogers,Carrie Kemper,False,0.3125
9,16,0.0,83.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,5.0,15.0,1.0,44.0,33.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,55.0,41.0,10.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,15,0,19,7,0,0,0,0,0,0,3,2,0,3,1,1,8,8,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,3,4,14,8,4,0,0,0,3,5,0,0,0,0,178,178.0,Vandalism,"Pam tries to find out who vandalized her mural, Darryl finds out that Jim is a slob, and Oscar and Kevin go to Angela and The Senator's child's first birthday party.",7.5,1866.0,3.97,22.0,2013-01-31,,Lee Kirk,Owen Ellickson,False,0.28125
9,17,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,11.0,21.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,16,0,3,4,0,0,0,0,0,0,3,3,0,1,0,0,18,4,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,1,0,2,5,7,0,5,0,0,0,2,0,6,0,0,0,179,179.0,Couples Discount,"Andy returns after three months to an angry office and an even angrier girlfriend, and Jim's Valentines Day with Pam does not go as planned.",7.3,1888.0,4.15,22.0,2013-02-07,,Troy Miller,Allison Silverman,False,0.21875
9,18,0.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,42.0,2.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,17,0,6,11,0,0,0,0,0,0,7,0,0,4,0,0,8,3,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,4,9,11,1,5,0,0,0,3,2,0,0,0,0,180,180.0,Moving On,"Andy finds out that Erin dumped him for Pete, Dwight gets Angela's help taking care of his aunt, and Pam interviews with a real estate firm whose boss is a carbon-copy of Michael Scott.",8.1,2089.0,4.06,42.0,2013-02-14,,Jon Favreau,Graham Wagner,False,0.46875
9,19,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,2.0,0.0,0.0,0.0,61.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,2.0,5.0,7.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,18,0,12,2,0,0,0,0,0,0,12,1,2,0,0,0,19,7,0,2,0,0,0,0,0,0,5,0,0,0,0,2,3,2,0,0,0,0,0,6,5,5,2,5,3,0,0,9,4,0,0,0,0,181,181.0,The Farm,Show follows Dwight Schrute a beet farmer running a bed and breakfast inn.,7.5,2189.0,3.54,22.0,2013-03-14,,Paul Lieberstein,Paul Lieberstein,False,0.28125
9,20,0.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,22.0,4.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,19,0,12,11,0,0,0,0,0,0,4,1,0,6,0,0,10,9,0,0,0,2,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,10,1,10,2,0,1,0,0,1,3,0,0,0,1,182,182.0,Promos,"The release of the documentary promos creates tension for the Dunder Mifflin employees, Dwight considers a business venture with his girlfriend's family, and Jim and Darryl have an awkward business meeting with baseball player Ryan Howard.",8.0,1924.0,3.44,22.0,2013-04-04,Ryan Howard,Jennifer Celotta,Tim McAuliffe,True,0.4375
9,21,0.0,68.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,11.0,0.0,37.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,30.0,5.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,20,0,20,8,0,0,0,0,0,0,3,2,0,2,0,13,13,5,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,1,0,0,0,0,0,3,6,6,2,3,0,0,0,3,1,0,0,0,0,183,183.0,Stairmageddon,"Dwight shoots Stanley with a bull tranquilizer after he refuses to go on a sales call, Jim and Pam head to marriage counseling, The Senator comes out of the closet, and Andy tries to find a talent agent.",8.0,1985.0,3.83,22.0,2013-04-11,,Matt Sohn,Dan Sterling,False,0.4375
9,22,0.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,30.0,0.0,0.0,87.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,4.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21,0,9,9,0,0,0,0,0,0,3,3,0,9,0,0,30,9,0,1,0,0,0,1,0,0,23,0,0,0,0,11,0,6,0,0,0,0,0,0,13,11,2,5,0,0,0,4,0,0,0,0,0,184,184.0,Paper Airplane,"The employees hold a paper airplane competition, Andy gets an acting role in a workplace safety video, and Jim and Pam's marriage tensions continue to build.",8.0,2007.0,3.25,22.0,2013-04-25,,Jesse Peretz,Halsted Sullivan | Warren Lieberstein,False,0.4375
9,23,10.0,31.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0,19.0,0.0,2.0,76.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,12.0,31.0,1.0,15.0,2.0,0.0,0.0,2.0,0.0,9.0,18.0,45.0,3.0,17.0,0.0,0.0,15.0,8.0,13.0,0.0,3.0,0.0,1.0,22,9,15,9,0,0,0,1,0,0,3,6,1,10,0,2,27,6,0,0,0,0,1,0,0,0,33,0,0,0,5,14,1,9,2,0,0,2,0,5,13,21,2,11,0,0,5,7,6,0,1,0,1,185,185.0,Livin' the Dream,"Dwight becomes regional manager after Andy quits his job, Jim dedicates more time to his Dunder Mifflin job to save his marriage, and Angela has problems with her new living arrangements after her breakup with The Senator.",9.0,2831.0,3.51,42.0,2013-05-02,Michael Imperioli ,Jeffrey Blitz,Niki Schwartz-Wright,True,0.75
